seqname,tax_id
WP_253984260.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_xibeiensis__MCP3142059.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_xibeiensis_,cladeII
WP_205519700.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_caerfyrddinensis_,cladeII
WP_267856265.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_sp._MSG2__MCY1016531.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_sp._MSG2_,cladeII
WP_211193797.1_Sec-dependent_nitrous-oxide_reductase__Pyxidicoccus_fallax_,cladeII
WP_223752423.1_Sec-dependent_nitrous-oxide_reductase__Myxococcus_sp._RHSTA-1-4__MXX4415002.1_Sec-dependent_nitrous-oxide_reductase__Myxococcus_sp._RHSTA-1-4_,cladeII
HXI14885.1_Sec-dependent_nitrous-oxide_reductase__Myxococcus_sp._,cladeII
MCC7380781.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MDQ3266646.1_Sec-dependent_nitrous-oxide_reductase__Myxococcota_bacterium_,cladeII
MXI1949405.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MCC7111913.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MCC7069827.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
HXM11406.1_Sec-dependent_nitrous-oxide_reductase__Myxococcaceae_bacterium_,cladeII
MXI2373968.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MXI4815904.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MCK6571581.1_Sec-dependent_nitrous-oxide_reductase__Myxococcota_bacterium_,cladeII
MXK9388293.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXL8898117.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXK8097325.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
HEX4418935.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXL8722837.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MCX0864322.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXX3462771.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
HEX5054471.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MCC7061368.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MCX9876662.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MCA8975366.1_cupredoxin_domain-containing_protein__Planctomycetota_bacterium_,cladeII
MXX0150028.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXL8732872.1_Sec-dependent_nitrous-oxide_reductase__Planctomycetota_bacterium_,cladeII
MXI4084136.1_Sec-dependent_nitrous-oxide_reductase__Candidatus_Lambdaproteobacteria_bacterium_,cladeII
MXT4288683.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
NQX63249.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MXT3226011.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium__MXT4263303.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium__MXT4641536.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium__MXT64,cladeII
MCP3890826.1_Sec-dependent_nitrous-oxide_reductase__Desulfobulbaceae_bacterium_,cladeII
MCP4574930.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MXW2146611.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MDM8543353.1_Sec-dependent_nitrous-oxide_reductase__Desulfococcaceae_bacterium_HSG9__MDM8554402.1_Sec-dependent_nitrous-oxide_reductase__Desulfococcaceae_bacterium_HSG7_,cladeII
MXX2646231.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
RLC04729.1_MAG__Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium__RLC19171.1_MAG__Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
MCP3872593.1_Sec-dependent_nitrous-oxide_reductase__Desulfobacteraceae_bacterium_,cladeII
MCP4370565.1_Sec-dependent_nitrous-oxide_reductase__Deltaproteobacteria_bacterium_,cladeII
CAX1057984.1_Nitrous-oxide_reductase__EC__Xlavius_sp._associated_proteobacterium_Delta_1_,cladeII
MCP4622169.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
PCI25198.1_MAG__cytochrome_C__SAR324_cluster_bacterium_,cladeII
MXF0279690.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MXF0290124.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MXF0239071.1_Sec-dependent_nitrous-oxide_reductase__SAR324_cluster_bacterium_,cladeII
MXF0353306.1_Sec-dependent_nitrous-oxide_reductase__SAR324_cluster_bacterium_,cladeII
MXT4762310.1_Sec-dependent_nitrous-oxide_reductase__Pseudobdellovibrionaceae_bacterium_,cladeII
RLA64565.1_MAG__Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium__RLA68109.1_MAG__Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MXT3981156.1_Sec-dependent_nitrous-oxide_reductase__Xacteriovoracaceae_bacterium_,cladeII
MXT3214869.1_hypothetical_protein__Deltaproteobacteria_bacterium_,cladeII
MXC8257477.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium__MXL7035675.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MDP6728819.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MDP7502213.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MAA88974.1_hypothetical_protein__Deltaproteobacteria_bacterium_,cladeII
MEE3121826.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MEC8844615.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MEC8186257.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MDP6764639.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
MEE3124166.1_cupredoxin_domain-containing_protein__SAR324_cluster_bacterium_,cladeII
944479.GCA_000744435_00614,cladeII
MXI5055662.1_Sec-dependent_nitrous-oxide_reductase__Nitrospirota_bacterium_,cladeII
MDX9713828.1_Sec-dependent_nitrous-oxide_reductase__Dissulfurispiraceae_bacterium_,cladeII
MDA3946008.1_Sec-dependent_nitrous-oxide_reductase__Helicobacteraceae_bacterium_,cladeII
MDY0237246.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterales_bacterium_,cladeII
NLX17097.1_Sec-dependent_nitrous-oxide_reductase__Aliarcobacter_butzleri_,cladeII
WP_295083843.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MCK9472995.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
sulc_CVX_03535_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
suln_FXR47_05935_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
MDD2448078.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MDD3833902.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
1172190.M947_03250,cladeII
WP_238374839.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_denitrificans__MDD3442198.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_denitrificans_,cladeII
tr|Q30PN7|Q30PN7_SXLDN,cladeII
MDQ1325065.1_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MCD6653576.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
DAX40954.1_MAG_TPA__cytochrome_C__Sulfurovum_sp._XXA12169_,cladeII
MDD2400157.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MDD3602358.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
suls_Sdiek1_1945_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__Nitrous-oxide_reductase__A_,cladeII
1150621.SMXL_2124,cladeII
WP_254376432.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_sp._DNRA8__MCP3651461.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_sp._DNRA8__MCR1810308.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_sp._DNRA8_,cladeII
KHG33560.1_MAG__cytochrome_C__Sulfurospirillum_sp._MES_,cladeII
NCX53981.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
366522.GCA_001548055_01598,cladeII
DAX35984.1_MAG_TPA__cytochrome_C__partial__Sulfurospirillum_cavolei_,cladeII
MDY0264583.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_cavolei_,cladeII
WP_200763986.1_Sec-dependent_nitrous-oxide_reductase__Nitrosophilus_alvini_,cladeII
HIE35100.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterales_bacterium_,cladeII
WP_197972133.1_Sec-dependent_nitrous-oxide_reductase__Nitrosophilus_labii_,cladeII
MRI58421.1_cytochrome_C__Campylobacterota_bacterium__NPA64742.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MRX02928.1_cytochrome_C__Campylobacterota_bacterium__NPA56374.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MRI83821.1_cytochrome_C__Nitratiruptor_sp.__NPA83515.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
NPA50024.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
WP_201334770.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__unclassified_Nitratiruptor__XCD61067.1_nitrous-oxide_reductase__Nitratiruptor_sp._YY08-10__XCD65000.1_nitrous-oxide_reductase__Nitratiruptor_sp._YY08-14_,cladeII
tr|A6Q5Y5|A6Q5Y5_NITSX,cladeII
WP_281950747.1_Sec-dependent_nitrous-oxide_reductase__Nitrosophilus_kaiyonis_,cladeII
WP_201332941.1_Sec-dependent_nitrous-oxide_reductase__Nitratiruptor_sp._YY09-18_,cladeII
WP_201337705.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__unclassified_Nitratiruptor__XCD63077.1_nitrous-oxide_reductase__Nitratiruptor_sp._YY08-13__XCD67012.1_nitrous-oxide_reductase__Nitratiruptor_sp._YY08-26_,cladeII
1069081.SAMN05660197_0352,cladeII
MCF6201405.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_sp._,cladeII
XXG66345.1_nitrous-oxide_reductase__Hydrogenimonas_sp._,cladeII
WP_317067597.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_thermophila__WXE70802.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_thermophila__WXE73320.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_thermophila_,cladeII
WP_201352674.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_urashimensis_,cladeII
WP_286337632.1_Sec-dependent_nitrous-oxide_reductase__Hydrogenimonas_cancrithermarum__XDY12438.1_hypothetical_protein_HCR_07500__Hydrogenimonas_cancrithermarum__XDY12441.1_hypothetical_protein_HCR_07530__Hydrogenimonas_cancrithermarum_,cladeII
RXM69696.1_MAG__Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
NPA61665.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
NPA27521.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
XQX72814.1_MAG__cytochrome_C__Campylobacteraceae_bacterium_4484_4_,cladeII
RXM66579.1_MAG__Sec-dependent_nitrous-oxide_reductase__partial__Sulfurospirillum_sp._,cladeII
NXX16397.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MDX1808798.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium_,cladeII
WP_292664080.1_Sec-dependent_nitrous-oxide_reductase__partial__Nitratifractor_sp._,cladeII
tr|E6X0P5|E6X0P5_NITSE,cladeII
WP_294951849.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
RRS30420.1_MAG__cytochrome_C__Epsilonproteobacteria_bacterium__ex_Lamellibrachia_satsuma__,cladeII
WP_294956450.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
MXA1421077.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
206403.YH65_00725,cladeII
tr|A6QCX0|A6QCX0_SXLNX,cladeII
MCX4743614.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4748835.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4749928.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4755160.1_Sec-dependent_nitrous-oxide_reductase,cladeII
MCX4745048.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4746661.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4747142.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp.__MCX4751348.1_Sec-dependent_nitrous-oxide_reductase,cladeII
1630136.AS592_01860,cladeII
HIP17872.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
sinu_IMX28_01425_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
MCH9812981.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MXN2895619.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterales_bacterium_,cladeII
XQX60329.1_MAG__cytochrome_C__Helicobacteraceae_bacterium_4484_230_,cladeII
RXM66571.1_MAG__Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
MEA3373377.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
RLA72903.1_MAG__Sec-dependent_nitrous-oxide_reductase__partial__Campylobacterota_bacterium_,cladeII
MEA3521991.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
HIP30100.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_arcachonense__HIP45075.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_arcachonense_,cladeII
DAX40554.1_MAG_TPA__cytochrome_C__Sulfurovum_sp._XXA12169_,cladeII
MCD6654522.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
MDQ1325263.1_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
DAX33139.1_MAG_TPA__cytochrome_C__Sulfurospirillum_sp._XXA11407_,cladeII
MXE0490976.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_sp._,cladeII
MDD2384371.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium__MDD2827160.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium_,cladeII
MXV5277837.1_Sec-dependent_nitrous-oxide_reductase__Campylobacteraceae_bacterium_,cladeII
MDD4506932.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium_,cladeII
sulj_SXPD1_1000_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase_NosX__A_,cladeII
suls_Sdiek1_0981_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__Nitrous-oxide_reductase_NosX__A_,cladeII
WP_263831669.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_oryzae_,cladeII
1349789.GCA_000813345_02635,cladeII
1193502.SHALX_0357,cladeII
NXL00463.1_Sec-dependent_nitrous-oxide_reductase__Erysipelotrichia_bacterium_,cladeII
MDD3462588.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium_,cladeII
MDD3324533.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillaceae_bacterium_,cladeII
MCD8543661.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_cavolei_,cladeII
DAX35826.1_MAG_TPA__cytochrome_C__Sulfurospirillum_cavolei_,cladeII
NCX54768.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MDY0264668.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_cavolei_,cladeII
366522.GCA_001548055_01870,cladeII
WP_039675067.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_sp._MES__KHG33385.1_MAG__cytochrome_C__Sulfurospirillum_sp._MES_,cladeII
WP_041962612.1_Sec-dependent_nitrous-oxide_reductase__Sulfurospirillum_cavolei_,cladeII
MCD4668805.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
NPA66790.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
MXA1432176.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
WP_152184597.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_indica_,cladeII
spal_FM071_09570_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
WP_297433242.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
tr|E0XRE5|E0XRE5_SXLAX,cladeII
WP_151899396.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_hydrogeniphila_,cladeII
WP_226066377.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._SWIR-19__XCN00108.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._SWIR-19_,cladeII
ssei_FXR45_11280_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
MCF6309598.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
PHS57991.1_MAG__cytochrome_C__Sulfurimonas_sp._,cladeII
MXL1244059.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
MDX9814279.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonadaceae_bacterium_,cladeII
paco_AACT_2168_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__nitrous_oxide_reductase__A_,cladeII
MDX9901448.1_Sec-dependent_nitrous-oxide_reductase__Aliarcobacter_sp._,cladeII
MDD3055182.1_Sec-dependent_nitrous-oxide_reductase__Aliarcobacter_sp._,cladeII
WP_129060530.1_Sec-dependent_nitrous-oxide_reductase__Halarcobacter_mediterraneus__RXK14390.1_cytochrome_C__Halarcobacter_mediterraneus_,cladeII
WP_129101355.1_Sec-dependent_nitrous-oxide_reductase__Arcobacter_sp._F2176__RXX80195.1_cytochrome_C__Arcobacter_sp._F2176_,cladeII
WP_129082408.1_Sec-dependent_nitrous-oxide_reductase__Halarcobacter_anaerophilus_,cladeII
WP_128978912.1_Sec-dependent_nitrous-oxide_reductase__Halarcobacter_ebronensis__RXX69683.1_cytochrome_C__Halarcobacter_ebronensis_,cladeII
hebr_AEXR_2336_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__nitrous_oxide_reductase__A_,cladeII
hbv_AXIV_1846_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__nitrous_oxide_reductase__A_,cladeII
WP_138151261.1_Sec-dependent_nitrous-oxide_reductase__Arcobacter_arenosus__TLP40859.1_Sec-dependent_nitrous-oxide_reductase__Arcobacter_arenosus_,cladeII
WP_128996805.1_Sec-dependent_nitrous-oxide_reductase__Candidatus_Marinarcus_aquaticus__RXX55259.1_cytochrome_C__Candidatus_Marinarcus_aquaticus_,cladeII
MXX0924751.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
WP_108558387.1_Sec-dependent_nitrous-oxide_reductase__Arcobacter_caeni__PXE65514.1_cytochrome_C__Arcobacter_caeni_,cladeII
MDD4328611.1_Sec-dependent_nitrous-oxide_reductase__Aliarcobacter_sp._,cladeII
WP_076087894.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__Arcobacteraceae_,cladeII
WP_152187774.1_Sec-dependent_nitrous-oxide_reductase__Poseidonibacter_ostreae__KAX7890172.1_Sec-dependent_nitrous-oxide_reductase__Poseidonibacter_ostreae__KAX7892581.1_Sec-dependent_nitrous-oxide_reductase__Poseidonibacter_ostreae__MAC83843.1_cytochrome,cladeII
1898176.GCA_001895145_01906,cladeII
PLY08132.1_MAG__cytochrome_C__Arcobacter_sp._,cladeII
WP_298749709.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Arcobacter_sp._,cladeII
WP_108062777.1_Sec-dependent_nitrous-oxide_reductase__Poseidonibacter_lekithochrous_,cladeII
alk_ALEK_2722_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__nitrous_oxide_reductase__A_,cladeII
HIP17807.1_Sec-dependent_nitrous-oxide_reductase__Sulfurovum_sp._,cladeII
MCX7765089.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonadaceae_bacterium_,cladeII
MDA3946135.1_Sec-dependent_nitrous-oxide_reductase__Helicobacteraceae_bacterium_,cladeII
sulc_CVX_03425_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
suln_FXR47_06045_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
MDK9693037.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_299856615.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MDD3450576.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_299852862.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MDD3475895.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
tr|Q30R05|Q30R05_SXLDN,cladeII
WP_295083960.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MCK9473048.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_314153079.1_Sec-dependent_nitrous-oxide_reductase__partial__Sulfurimonas_sp.__MDT8339768.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_294927031.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MXE0513379.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_137013325.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_crateris__TKI69609.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_crateris_,cladeII
XHE07802.1_MAG__cytochrome_C__partial__Sulfurimonas_sp._RIFCSPLXWX2_12_FXLL_34_6_,cladeII
1802259.A2513_08010,cladeII
MDX9266512.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
MDQ1340344.1_nitrous-oxide_reductase__Campylobacterota_bacterium_,cladeII
WP_299943617.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MDD5401405.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
WP_299915354.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp.__MDD5373176.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
1802253.A2W82_02620,cladeII
MCX6076111.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterales_bacterium_,cladeII
MCX6051738.1_Sec-dependent_nitrous-oxide_reductase__Campylobacterales_bacterium_,cladeII
MDD2906406.1_Sec-dependent_nitrous-oxide_reductase__Sulfurimonas_sp._,cladeII
